"Index","LT","Age","Country","Locality","Site","Date","GPS Latitude N","GPS Longitude E","End-Start (Intercept)","Genus","Species","AphiaID","Depth [m]","ReefZone","Category"
822,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,4,"Pocillopora","damicornis",206953,8.5,"Deeper reef slope","CB"
823,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,15,"Pocillopora","damicornis",206953,8.5,"Deeper reef slope","CB"
824,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,5,"Acropora","squarrosa",207053,8.5,"Deeper reef slope","ACB"
825,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,10,"Acropora","squarrosa",207053,8.5,"Deeper reef slope","ACB"
826,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,14,"Acropora","hemprichii",288207,8.5,"Deeper reef slope","ACB"
827,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,45,"Acropora","squarrosa",207053,8.5,"Deeper reef slope","ACB"
828,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,24,"Acropora","squarrosa",207053,8.5,"Deeper reef slope","ACB"
829,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,27,"Pocillopora","damicornis",206953,8.5,"Deeper reef slope","CB"
830,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,6,"Dipsastraea","laxa",NA,8.5,"Deeper reef slope","CD"
831,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,40,"Paramontastraea","peresi",762398,8.5,"Deeper reef slope","CE"
832,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,"Cyphastrea","sp.",206488,8.5,"Deeper reef slope","CE"
833,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,2,"Leptastrea","purpurea",207470,8.5,"Deeper reef slope","CE"
834,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,7,"Psammocora","profundacella",207271,8.5,"Deeper reef slope","CE"
835,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,7,"Porites","sp.",206485,8.5,"Deeper reef slope","CE"
836,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,7,"Pavona","varians",207303,8.5,"Deeper reef slope","CE"
837,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,4,"Cyphastrea","microphthalma",207416,8.5,"Deeper reef slope","CE"
837,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,4,"Cyphastrea","microphthalma",207416,8.5,"Deeper reef slope","CM"
838,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,6,"Merulina","scheeri",207408,8.5,"Deeper reef slope","CE"
839,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,"Acanthastrea","echinata",207384,8.5,"Deeper reef slope","CE"
840,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,6,"Acanthastrea","echinata",207384,8.5,"Deeper reef slope","CE"
841,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,2,"Leptastrea","purpurea",207470,8.5,"Deeper reef slope","CE"
842,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,5,"Cyphastrea","chalcidicum",207415,8.5,"Deeper reef slope","CM"
842,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,5,"Cyphastrea","chalcidicum",207415,8.5,"Deeper reef slope","CE"
843,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,6,"Montipora","crypta",1617333,8.5,"Deeper reef slope","CE"
844,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,2,"Psammocora","profundacella",207271,8.5,"Deeper reef slope","CE"
845,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,10,"Porites","rus",207231,8.5,"Deeper reef slope","CM"
845,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,10,"Porites","rus",207231,8.5,"Deeper reef slope","CE"
846,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,7,"Coscinaraea","monile",207255,8.5,"Deeper reef slope","CE"
847,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,25,"Stylocoeniella","guentheri",206948,8.5,"Deeper reef slope","CE"
848,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,10,"Echinopora","forskaliana",288341,8.5,"Deeper reef slope","CE"
849,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,"Cyphastrea","chalcidicum",207415,8.5,"Deeper reef slope","CE"
850,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,4,"Favites","complanata",207455,8.5,"Deeper reef slope","CE"
851,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,"Oxypora","sp.",205536,8.5,"Deeper reef slope","CE"
852,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,10,"Montipora","maeandrina",207188,8.5,"Deeper reef slope","CE"
853,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,13,"Echinopora","forskaliana",288341,8.5,"Deeper reef slope","CE"
854,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,9,"Porites","sp.",206485,8.5,"Deeper reef slope","CE"
855,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,10,"Montipora","crypta",1617333,8.5,"Deeper reef slope","CE"
856,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,"Porites","sp.",206485,8.5,"Deeper reef slope","CM"
856,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,"Porites","sp.",206485,8.5,"Deeper reef slope","CS"
856,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,"Porites","sp.",206485,8.5,"Deeper reef slope","CE"
857,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,1,"Cyphastrea","microphthalma",207416,8.5,"Deeper reef slope","CE"
858,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,"Dipsastraea","pallida",758233,8.5,"Deeper reef slope","CM"
858,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,"Dipsastraea","pallida",758233,8.5,"Deeper reef slope","CE"
859,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,9,"Montipora","maeandrina",207188,8.5,"Deeper reef slope","CE"
860,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,7,"Paramontastraea","peresi",762398,8.5,"Deeper reef slope","CE"
861,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,"Porites","sp.",206485,8.5,"Deeper reef slope","CM"
861,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,"Porites","sp.",206485,8.5,"Deeper reef slope","CS"
861,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,"Porites","sp.",206485,8.5,"Deeper reef slope","CE"
862,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,6,"Porites","sp.",206485,8.5,"Deeper reef slope","CM"
862,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,6,"Porites","sp.",206485,8.5,"Deeper reef slope","CS"
863,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,"Goniastrea","edwardsi",207466,8.5,"Deeper reef slope","CM"
864,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,9,"Goniastrea","edwardsi",207466,8.5,"Deeper reef slope","CM"
865,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,"Dipsastraea","laxa",758235,8.5,"Deeper reef slope","CM"
865,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,"Dipsastraea","laxa",758235,8.5,"Deeper reef slope","CE"
866,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,13,"Dipsastraea","laxa",758235,8.5,"Deeper reef slope","CM"
867,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,4,"Echinopora","forskaliana",288341,8.5,"Deeper reef slope","CM"
868,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,10,"Porites","sp.",206485,8.5,"Deeper reef slope","CM"
868,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,10,"Porites","sp.",206485,8.5,"Deeper reef slope","CE"
869,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,31,"Psammocora","profundacella",207271,8.5,"Deeper reef slope","CM"
870,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,10,"Porites","sp.",206485,8.5,"Deeper reef slope","CM"
870,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,10,"Porites","sp.",206485,8.5,"Deeper reef slope","CE"
871,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,14,"Goniastrea","edwardsi",207466,8.5,"Deeper reef slope","CM"
872,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,4,"Cyphastrea","chalcidicum",207415,8.5,"Deeper reef slope","CE"
872,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,4,"Cyphastrea","chalcidicum",207415,8.5,"Deeper reef slope","CM"
873,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,5,"Cyphastrea","chalcidicum",207415,8.5,"Deeper reef slope","CM"
873,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,5,"Cyphastrea","chalcidicum",207415,8.5,"Deeper reef slope","CE"
874,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,5,"Paramontastraea","peresi",762398,8.5,"Deeper reef slope","CM"
875,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,"Porites","sp.",206485,8.5,"Deeper reef slope","CM"
875,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,"Porites","sp.",206485,8.5,"Deeper reef slope","CS"
875,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,"Porites","sp.",206485,8.5,"Deeper reef slope","CE"
876,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,4,"Acanthastrea","echinata",207384,8.5,"Deeper reef slope","CM"
877,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,"Astreopora","myriophthalma",207128,8.5,"Deeper reef slope","CM"
878,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,"Goniastrea","edwardsi",207466,8.5,"Deeper reef slope","CM"
879,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,2,"Porites","sp.",206485,8.5,"Deeper reef slope","CM"
880,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,4,"Porites","sp.",206485,8.5,"Deeper reef slope","CM"
881,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,16,"Goniastrea","edwardsi",207466,8.5,"Deeper reef slope","CM"
882,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,5,"Echinopora","forskaliana",288341,8.5,"Deeper reef slope","CM"
883,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,6,"Favites","vasta",430663,8.5,"Deeper reef slope","CM"
884,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,12,"Pavona","varians",207303,8.5,"Deeper reef slope","CM"
885,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,4,"Goniastrea","pectinata",207464,8.5,"Deeper reef slope","CM"
886,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,7,"Goniastrea","pectinata",207464,8.5,"Deeper reef slope","CM"
887,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,8,"Porites","sp.",206485,8.5,"Deeper reef slope","CM"
888,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,4,"Porites","sp.",206485,8.5,"Deeper reef slope","CM"
889,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,1,"Millepora","dichotoma",210733,8.5,"Deeper reef slope","CME"
890,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,10,"Millepora","exaesa",210728,8.5,"Deeper reef slope","CME"
891,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,2,"Millepora","exaesa",210728,8.5,"Deeper reef slope","CME"
892,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,5,"Millepora","exaesa",210728,8.5,"Deeper reef slope","CME"
893,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,2,"Millepora","sp.",205902,8.5,"Deeper reef slope","CME"
894,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,1,"Goniastrea","edwardsi",207466,8.5,"Deeper reef slope","CS"
895,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,6,"Porites","sp.",206485,8.5,"Deeper reef slope","CM"
895,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,6,"Porites","sp.",206485,8.5,"Deeper reef slope","CS"
896,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,5,"Porites","sp.",206485,8.5,"Deeper reef slope","CS"
897,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,2,"Pavona","varians",207303,8.5,"Deeper reef slope","CS"
898,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,"Porites","sp.",206485,8.5,"Deeper reef slope","CM"
898,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,"Porites","sp.",206485,8.5,"Deeper reef slope","CS"
898,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,"Porites","sp.",206485,8.5,"Deeper reef slope","CE"
899,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,17,"Paramontastraea","peresi",762398,8.5,"Deeper reef slope","CS"
900,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,50,"GAP","GAP",NA,8.5,"Deeper reef slope",NA
901,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,27,"GAP","GAP",NA,8.5,"Deeper reef slope",NA
902,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,9,"GAP","GAP",NA,8.5,"Deeper reef slope",NA
903,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,80,"GAP","GAP",NA,8.5,"Deeper reef slope",NA
904,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,29,"GAP","GAP",NA,8.5,"Deeper reef slope",NA
905,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,35,"GAP","GAP",NA,8.5,"Deeper reef slope",NA
906,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,5,"GAP","GAP",NA,8.5,"Deeper reef slope",NA
907,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,20,"GAP","GAP",NA,8.5,"Deeper reef slope",NA
908,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,5,"GAP","GAP",NA,8.5,"Deeper reef slope",NA
909,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,8,"GAP","GAP",NA,8.5,"Deeper reef slope",NA
910,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,13,"GAP","GAP",NA,8.5,"Deeper reef slope",NA
911,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,6,"GAP","GAP",NA,8.5,"Deeper reef slope",NA
912,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,5,"GAP","GAP",NA,8.5,"Deeper reef slope",NA
913,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,24,"GAP","GAP",NA,8.5,"Deeper reef slope",NA
914,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,40,"GAP","GAP",NA,8.5,"Deeper reef slope",NA
915,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,34,"GAP","GAP",NA,8.5,"Deeper reef slope",NA
916,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,32,"GAP","GAP",NA,8.5,"Deeper reef slope",NA
917,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,9,"GAP","GAP",NA,8.5,"Deeper reef slope",NA
918,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,30,"GAP","GAP",NA,8.5,"Deeper reef slope",NA
919,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,61,"GAP","GAP",NA,8.5,"Deeper reef slope",NA
920,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,20,"GAP","GAP",NA,8.5,"Deeper reef slope",NA
921,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,5,"GAP","GAP",NA,8.5,"Deeper reef slope",NA
922,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,8,"GAP","GAP",NA,8.5,"Deeper reef slope",NA
923,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,21,"Heteroxenia","sp.",204616,8.5,"Deeper reef slope","SC"
924,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,13,"Heteroxenia","sp.",204616,8.5,"Deeper reef slope","SC"
925,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,1,NA,NA,NA,8.5,"Deeper reef slope",NA
925,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,1,NA,NA,NA,8.5,"Deeper reef slope",NA
926,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,16,"Heteroxenia","sp.",204616,8.5,"Deeper reef slope","SC"
927,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,6,"Heteroxenia","sp.",204616,8.5,"Deeper reef slope","SC"
928,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,23,"Heteroxenia","sp.",204616,8.5,"Deeper reef slope","SC"
929,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,14,"Heteroxenia","sp.",204616,8.5,"Deeper reef slope","SC"
930,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,7,"Heteroxenia","sp.",204616,8.5,"Deeper reef slope","SC"
931,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,2,"Heteroxenia","sp.",204616,8.5,"Deeper reef slope","SC"
932,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,11,"Heteroxenia","sp.",204616,8.5,"Deeper reef slope","SC"
933,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,10,"Heteroxenia","sp.",204616,8.5,"Deeper reef slope","SC"
934,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,6,NA,NA,NA,8.5,"Deeper reef slope",NA
934,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,6,NA,NA,NA,8.5,"Deeper reef slope",NA
934,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,6,NA,NA,NA,8.5,"Deeper reef slope",NA
934,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,6,NA,NA,NA,8.5,"Deeper reef slope",NA
935,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,15,"Heteroxenia","sp.",204616,8.5,"Deeper reef slope","SC"
936,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,17,"Heteroxenia","sp.",204616,8.5,"Deeper reef slope","SC"
937,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,10,"Heteroxenia","sp.",204616,8.5,"Deeper reef slope","SC"
938,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,19,"Heteroxenia","sp.",204616,8.5,"Deeper reef slope","SC"
939,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,20,"Heteroxenia","sp.",204616,8.5,"Deeper reef slope","SC"
940,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,7,NA,NA,NA,8.5,"Deeper reef slope",NA
941,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,52,NA,NA,NA,8.5,"Deeper reef slope",NA
942,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,11,NA,NA,NA,8.5,"Deeper reef slope",NA
943,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,19,"Heteroxenia","sp.",204616,8.5,"Deeper reef slope","SC"
944,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,11,"Heteroxenia","sp.",204616,8.5,"Deeper reef slope","SC"
945,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,16,"Heteroxenia","sp.",204616,8.5,"Deeper reef slope","SC"
946,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,5,NA,NA,NA,8.5,"Deeper reef slope",NA
946,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,5,NA,NA,NA,8.5,"Deeper reef slope",NA
946,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,5,NA,NA,NA,8.5,"Deeper reef slope",NA
947,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,2,NA,NA,NA,8.5,"Deeper reef slope",NA
